"","family","genus"
"10063","Castoridae","Castor"
"10064","Castoridae","Castor"
"10065","Castoridae","Castor"
"10066","Castoridae","Castor"
"10067","Castoridae","Castor"
"10068","Castoridae","Castor"
"10069","Castoridae","Castor"
"10070","Castoridae","Castor"
"10071","Castoridae","Castor"
"10072","Castoridae","Castor"
"10073","Castoridae","Castor"
"10074","Castoridae","Castor"
"10075","Castoridae","Castor"
"10076","Castoridae","Castor"
"10077","Castoridae","Castor"
"10078","Castoridae","Castor"
"10079","Castoridae","Castor"
"10080","Castoridae","Castor"
"10081","Castoridae","Castor"
"10082","Castoridae","Castor"
"10083","Castoridae","Castor"
"10084","Castoridae","Castor"
"10085","Castoridae","Castor"
"10086","Castoridae","Castor"
"10087","Castoridae","Castor"
"10088","Castoridae","Castor"
"10089","Castoridae","Castor"
"10090","Castoridae","Castor"
"10091","Castoridae","Castor"
"10092","Castoridae","Castor"
"10093","Castoridae","Castor"
"10094","Castoridae","Castor"
"10095","Castoridae","Castor"
"10096","Castoridae","Castor"
"10097","Castoridae","Castor"
"10098","Castoridae","Castor"
"10099","Castoridae","Castor"
"10100","Castoridae","Castor"
"10101","Castoridae","Castor"
"10102","Castoridae","Castor"
"10103","Castoridae","Castor"
"10104","Castoridae","Castor"
"10105","Castoridae","Castor"
"10106","Castoridae","Castor"
"10107","Castoridae","Castor"
"10108","Castoridae","Castor"
"10109","Castoridae","Castor"
"10110","Castoridae","Castor"
"10111","Castoridae","Castor"
"10112","Castoridae","Castor"
"10113","Castoridae","Castor"
"10114","Castoridae","Castor"
"10115","Castoridae","Castor"
"10116","Castoridae","Castor"
"10117","Castoridae","Castor"
"10118","Castoridae","Castor"
"10119","Castoridae","Castor"
"10120","Castoridae","Castor"
"10121","Castoridae","Castor"
"10122","Castoridae","Castor"
"10123","Castoridae","Castor"
"10124","Castoridae","Castor"
"10125","Castoridae","Castor"
"10126","Castoridae","Castor"
"10127","Castoridae","Castor"
"10128","Castoridae","Castor"
"10129","Castoridae","Castor"
"10130","Castoridae","Castor"
"10131","Castoridae","Castor"
"10132","Castoridae","Castor"
"10133","Castoridae","Castor"
"10134","Castoridae","Castor"
"10135","Castoridae","Castor"
"10136","Castoridae","Castor"
"10137","Castoridae","Castor"
"10138","Castoridae","Castor"
"10139","Castoridae","Castor"
"10140","Castoridae","Castor"
"10141","Castoridae","Castor"
"10142","Castoridae","Castor"
"10143","Castoridae","Castor"
"10144","Castoridae","Castor"
"10145","Castoridae","Castor"
"10146","Castoridae","Castor"
"10147","Castoridae","Castor"
"10148","Castoridae","Castor"
"10149","Castoridae","Castor"
"10150","Castoridae","Castor"
"10151","Castoridae","Castor"
"10152","Castoridae","Castor"
"10153","Castoridae","Castor"
"10154","Castoridae","Castor"
"10155","Castoridae","Castor"
"10156","Castoridae","Castor"
"10157","Castoridae","Castor"
"10158","Castoridae","Castor"
"10159","Castoridae","Castor"
"10160","Castoridae","Castor"
"10161","Castoridae","Castor"
"10162","Castoridae","Castor"
"10163","Castoridae","Castor"
"10164","Castoridae","Castor"
"10165","Castoridae","Castor"
"10166","Castoridae","Castor"
"10167","Castoridae","Castor"
"10168","Castoridae","Castor"
"10169","Castoridae","Castor"
"10170","Castoridae","Castor"
"10171","Castoridae","Castor"
"10172","Castoridae","Castor"
"10173","Castoridae","Castor"
"10174","Castoridae","Castor"
"10175","Castoridae","Castor"
"10176","Castoridae","Castor"
"10177","Castoridae","Castor"
"10178","Castoridae","Castor"
"10179","Castoridae","Castor"
"10180","Castoridae","Castor"
"10181","Castoridae","Castor"
"10182","Castoridae","Castor"
"10183","Castoridae","Castor"
"10184","Castoridae","Castor"
"10185","Castoridae","Castor"
"10186","Castoridae","Castor"
"10187","Castoridae","Castor"
"10188","Castoridae","Castor"
"10189","Castoridae","Castor"
"10190","Castoridae","Castor"
"10191","Castoridae","Castor"
"10192","Castoridae","Castor"
"10193","Castoridae","Castor"
"10194","Castoridae","Castor"
"10195","Castoridae","Castor"
"10196","Castoridae","Castor"
"10197","Castoridae","Castor"
"10198","Castoridae","Castor"
"10199","Castoridae","Castor"
"10200","Castoridae","Castor"
"10201","Castoridae","Castor"
"10202","Castoridae","Castor"
"10203","Castoridae","Castor"
"10204","Castoridae","Castor"
"10205","Castoridae","Castor"
"10206","Castoridae","Castor"
"10207","Castoridae","Castor"
"10208","Castoridae","Castor"
"10209","Castoridae","Castor"
"10210","Castoridae","Castor"
"10211","Castoridae","Castor"
"10213","Castoridae","Castor"
"10215","Castoridae","Castor"
"10219","Castoridae","Castor"
"10220","Castoridae","Castor"
"10221","Castoridae","Castor"
"10222","Castoridae","Castor"
"10223","Castoridae","Castor"
"10226","Castoridae","Castor"
"10228","Castoridae","Castor"
"10230","Castoridae","Castor"
"10231","Castoridae","Castor"
"10232","Castoridae","Castor"
"10233","Castoridae","Castor"
"10236","Castoridae","Castor"
"10237","Castoridae","Castor"
"10238","Castoridae","Castor"
"10240","Castoridae","Castor"
"10241","Castoridae","Castor"
"10242","Castoridae","Castor"
"10243","Castoridae","Castor"
"10244","Castoridae","Castor"
"10245","Castoridae","Castor"
"10246","Castoridae","Castor"
"10247","Castoridae","Castor"
"10248","Castoridae","Castor"
"10249","Castoridae","Castor"
"10250","Castoridae","Castor"
"10251","Castoridae","Castor"
"10252","Castoridae","Castor"
"10253","Castoridae","Castor"
"10254","Castoridae","Castor"
"10255","Castoridae","Castor"
"10256","Castoridae","Castor"
"10257","Castoridae","Castor"
"10258","Castoridae","Castor"
"10259","Castoridae","Castor"
"10260","Castoridae","Castor"
"10261","Castoridae","Castor"
"10262","Castoridae","Castor"
"10263","Castoridae","Castor"
"10264","Castoridae","Castor"
"10265","Castoridae","Castor"
"10266","Castoridae","Castor"
"10267","Castoridae","Castor"
"10268","Castoridae","Castor"
"10270","Castoridae","Castor"
"10271","Castoridae","Castor"
"10273","Castoridae","Castor"
"10276","Castoridae","Castor"
"10277","Castoridae","Castor"
"10278","Castoridae","Castor"
"10279","Castoridae","Castor"
"10280","Castoridae","Castor"
"10281","Castoridae","Castor"
"10282","Castoridae","Castor"
"10283","Castoridae","Castor"
"10284","Castoridae","Castor"
"10285","Castoridae","Castor"
"10287","Castoridae","Castor"
"10288","Castoridae","Castor"
"10289","Castoridae","Castor"
"10290","Castoridae","Castor"
"10291","Castoridae","Castor"
"10292","Castoridae","Castor"
"10293","Castoridae","Castor"
"10294","Castoridae","Castor"
"10295","Castoridae","Castor"
"10296","Castoridae","Castor"
"10298","Castoridae","Castor"
"10299","Castoridae","Castor"
"10300","Castoridae","Castor"
"10301","Castoridae","Castor"
"10302","Castoridae","Castor"
"10303","Castoridae","Castor"
"10304","Castoridae","Castor"
"10305","Castoridae","Castor"
"10306","Castoridae","Castor"
"10307","Castoridae","Castor"
"10308","Castoridae","Castor"
"10310","Castoridae","Castor"
"10311","Castoridae","Castor"
"10312","Castoridae","Castor"
"10313","Castoridae","Castor"
"10314","Castoridae","Castor"
"10315","Castoridae","Castor"
"10316","Castoridae","Castor"
"10317","Castoridae","Castor"
"10318","Castoridae","Castor"
"10319","Castoridae","Castor"
"10320","Castoridae","Castor"
"10321","Castoridae","Castor"
"10322","Castoridae","Castor"
"10323","Castoridae","Castor"
"10324","Castoridae","Castor"
"10325","Castoridae","Castor"
"10326","Castoridae","Castor"
"10327","Castoridae","Castor"
"10328","Castoridae","Castor"
"10329","Castoridae","Castor"
"10330","Castoridae","Castor"
"10331","Castoridae","Castor"
"10332","Castoridae","Castor"
"10333","Castoridae","Castor"
"10334","Castoridae","Castor"
"10336","Castoridae","Castor"
"10337","Castoridae","Castor"
"10338","Castoridae","Castor"
"10339","Castoridae","Castor"
"10340","Castoridae","Castor"
"10341","Castoridae","Castor"
"10342","Castoridae","Castor"
"10343","Castoridae","Castor"
"10344","Castoridae","Castor"
"10345","Castoridae","Castor"
"10346","Castoridae","Castor"
"10347","Castoridae","Castor"
"10348","Castoridae","Castor"
"10349","Castoridae","Castor"
"10350","Castoridae","Castor"
"10351","Castoridae","Castor"
"10352","Castoridae","Castor"
"10353","Castoridae","Castor"
"10354","Castoridae","Castor"
"10355","Castoridae","Castor"
"10356","Castoridae","Castor"
"10357","Castoridae","Castor"
"10358","Castoridae","Castor"
"10359","Castoridae","Castor"
"10360","Castoridae","Castor"
"10361","Castoridae","Castor"
"10362","Castoridae","Castor"
"10363","Castoridae","Castor"
"10364","Castoridae","Castor"
"10365","Castoridae","Castor"
"10366","Castoridae","Castor"
"10367","Castoridae","Castor"
"10368","Castoridae","Castor"
"10369","Castoridae","Castor"
"10371","Castoridae","Castor"
"10372","Castoridae","Castor"
"10373","Castoridae","Castor"
"10374","Castoridae","Castor"
"10375","Castoridae","Castor"
"10376","Castoridae","Castor"
"10377","Castoridae","Castor"
"10378","Castoridae","Castor"
"10379","Castoridae","Castor"
"10380","Castoridae","Castor"
"10381","Castoridae","Castor"
"10382","Castoridae","Castor"
"10383","Castoridae","Castor"
"10384","Castoridae","Castor"
"10385","Castoridae","Castor"
"10386","Castoridae","Castor"
"10387","Castoridae","Castor"
"10388","Castoridae","Castor"
"10389","Castoridae","Castor"
"10390","Castoridae","Castor"
"10391","Castoridae","Castor"
"10392","Castoridae","Castor"
"10393","Castoridae","Castor"
"10394","Castoridae","Castor"
"10395","Castoridae","Castor"
"10396","Castoridae","Castor"
"10397","Castoridae","Castor"
"10398","Castoridae","Castor"
"10399","Castoridae","Castor"
"10400","Castoridae","Castor"
"10401","Castoridae","Castor"
"10402","Castoridae","Castor"
"10403","Castoridae","Castor"
"10404","Castoridae","Castor"
"10405","Castoridae","Castor"
"10406","Castoridae","Castor"
"10407","Castoridae","Castor"
"10408","Castoridae","Castor"
"10409","Castoridae","Castor"
"10410","Castoridae","Castor"
"10411","Castoridae","Castor"
"10412","Castoridae","Castor"
"10413","Castoridae","Castor"
"10414","Castoridae","Castor"
"10415","Castoridae","Castor"
"10416","Castoridae","Castor"
"10417","Castoridae","Castor"
"10418","Castoridae","Castor"
"10419","Castoridae","Castor"
"10420","Castoridae","Castor"
"10421","Castoridae","Castor"
"10422","Castoridae","Castor"
"10423","Castoridae","Castor"
"10424","Castoridae","Castor"
"10425","Castoridae","Castor"
"10426","Castoridae","Castor"
"10427","Castoridae","Castor"
"10428","Castoridae","Castor"
"10430","Castoridae","Castor"
"10431","Castoridae","Castor"
"10432","Castoridae","Castor"
"10433","Castoridae","Castor"
"10434","Castoridae","Castor"
"10435","Castoridae","Castor"
"10437","Castoridae","Castor"
"10438","Castoridae","Castor"
"10439","Castoridae","Castor"
"10440","Castoridae","Castor"
"10441","Castoridae","Castor"
"10442","Castoridae","Castor"
"10443","Castoridae","Castor"
"10444","Castoridae","Castor"
"10445","Castoridae","Castor"
"10446","Castoridae","Castor"
"10448","Castoridae","Castor"
"10449","Castoridae","Castor"
"10450","Castoridae","Castor"
"10451","Castoridae","Castor"
"10452","Castoridae","Castor"
"10453","Castoridae","Castor"
"10454","Castoridae","Castor"
"10455","Castoridae","Castor"
"10456","Castoridae","Castor"
"10457","Castoridae","Castor"
"10458","Castoridae","Castor"
"10459","Castoridae","Castor"
"10460","Castoridae","Castor"
"10461","Castoridae","Castor"
"10462","Castoridae","Castor"
"10463","Castoridae","Castor"
"10464","Castoridae","Castor"
"10465","Castoridae","Castor"
"10466","Castoridae","Castor"
"10467","Castoridae","Castor"
"10468","Castoridae","Castor"
"10469","Castoridae","Castor"
"10470","Castoridae","Castor"
"10471","Castoridae","Castor"
"10472","Castoridae","Castor"
"10473","Castoridae","Castor"
"10474","Castoridae","Castor"
"10475","Castoridae","Castor"
"10476","Castoridae","Castor"
"10477","Castoridae","Castor"
"10478","Castoridae","Castor"
"10479","Castoridae","Castor"
"10481","Castoridae","Castor"
"10482","Castoridae","Castor"
"10483","Castoridae","Castor"
"10484","Castoridae","Castor"
"10485","Castoridae","Castor"
"10486","Castoridae","Castor"
"10487","Castoridae","Castor"
"10488","Castoridae","Castor"
"10489","Castoridae","Castor"
"10492","Castoridae","Castor"
"10493","Castoridae","Castor"
"10494","Castoridae","Castor"
"10495","Castoridae","Castor"
"10496","Castoridae","Castor"
"10497","Castoridae","Castor"
"10498","Castoridae","Castor"
"10499","Castoridae","Castor"
"10500","Castoridae","Castor"
"10501","Castoridae","Castor"
"10502","Castoridae","Castor"
"10503","Castoridae","Castor"
"10504","Castoridae","Castor"
"10505","Castoridae","Castor"
"10506","Castoridae","Castor"
"10507","Castoridae","Castor"
"10508","Castoridae","Castor"
"10524","Castoridae","Castoroides"
"10525","Castoridae","Castoroides"
"10540","Castoridae","Castoroides"
"10541","Castoridae","Castoroides"
"10545","Castoridae","Castoroides"
"10548","Castoridae","Castoroides"
"10554","Castoridae","Castoroides"
"10577","Castoridae","Castoroides"
"10579","Castoridae","Castoroides"
"10580","Castoridae","Castoroides"
"10651","Cervidae","Cervalces"
"10652","Cervidae","Cervalces"
"10654","Cervidae","Cervalces"
"10655","Cervidae","Cervalces"
"10656","Cervidae","Cervalces"
"10657","Cervidae","Cervalces"
"10661","Cervidae","Cervalces"
"10662","Cervidae","Cervalces"
"10664","Cervidae","Cervalces"
"10665","Cervidae","Cervalces"
"10672","Cervidae","Cervalces"
"10673","Cervidae","Cervalces"
"10674","Cervidae","Cervalces"
"10675","Cervidae","Cervalces"
"10676","Cervidae","Cervalces"
"10679","Cervidae","Cervalces"
"10685","Cervidae","Cervalces"
"10686","Cervidae","Cervalces"
"10687","Cervidae","Cervalces"
"10688","Cervidae","Cervalces"
"10708","Cervidae","Cervus"
"10711","Cervidae","Cervus"
"10715","Cervidae","Cervus"
"10723","Cervidae","Cervus"
"10724","Cervidae","Cervus"
"10725","Cervidae","Cervus"
"10733","Cervidae","Cervus"
"10735","Cervidae","Cervus"
"10736","Cervidae","Cervus"
"10737","Cervidae","Cervus"
"10738","Cervidae","Cervus"
"10743","Cervidae","Cervus"
"10744","Cervidae","Cervus"
"10745","Cervidae","Cervus"
"10746","Cervidae","Cervus"
"10747","Cervidae","Cervus"
"10748","Cervidae","Cervus"
"10749","Cervidae","Cervus"
"10750","Cervidae","Cervus"
"10751","Cervidae","Cervus"
"10752","Cervidae","Cervus"
"10753","Cervidae","Cervus"
"10754","Cervidae","Cervus"
"10755","Cervidae","Cervus"
"10756","Cervidae","Cervus"
"10757","Cervidae","Cervus"
"10758","Cervidae","Cervus"
"10759","Cervidae","Cervus"
"10760","Cervidae","Cervus"
"10761","Cervidae","Cervus"
"10762","Cervidae","Cervus"
"10763","Cervidae","Cervus"
"10764","Cervidae","Cervus"
"10765","Cervidae","Cervus"
"10766","Cervidae","Cervus"
"10767","Cervidae","Cervus"
"10768","Cervidae","Cervus"
"10769","Cervidae","Cervus"
"10770","Cervidae","Cervus"
"10771","Cervidae","Cervus"
"10772","Cervidae","Cervus"
"10773","Cervidae","Cervus"
"10774","Cervidae","Cervus"
"10775","Cervidae","Cervus"
"10776","Cervidae","Cervus"
"10777","Cervidae","Cervus"
"10778","Cervidae","Cervus"
"10779","Cervidae","Cervus"
"10780","Cervidae","Cervus"
"10781","Cervidae","Cervus"
"10782","Cervidae","Cervus"
"10783","Cervidae","Cervus"
"10784","Cervidae","Cervus"
"10785","Cervidae","Cervus"
"10786","Cervidae","Cervus"
"10787","Cervidae","Cervus"
"10788","Cervidae","Cervus"
"10789","Cervidae","Cervus"
"10790","Cervidae","Cervus"
"10791","Cervidae","Cervus"
"10792","Cervidae","Cervus"
"10793","Cervidae","Cervus"
"10794","Cervidae","Cervus"
"10795","Cervidae","Cervus"
"10796","Cervidae","Cervus"
"10797","Cervidae","Cervus"
"10798","Cervidae","Cervus"
"10799","Cervidae","Cervus"
"10800","Cervidae","Cervus"
"10801","Cervidae","Cervus"
"10802","Cervidae","Cervus"
"10803","Cervidae","Cervus"
"10804","Cervidae","Cervus"
"10805","Cervidae","Cervus"
"10806","Cervidae","Cervus"
"10807","Cervidae","Cervus"
"10808","Cervidae","Cervus"
"10809","Cervidae","Cervus"
"10810","Cervidae","Cervus"
"10811","Cervidae","Cervus"
"10812","Cervidae","Cervus"
"10813","Cervidae","Cervus"
"10814","Cervidae","Cervus"
"10815","Cervidae","Cervus"
"10816","Cervidae","Cervus"
"10817","Cervidae","Cervus"
"10818","Cervidae","Cervus"
"10819","Cervidae","Cervus"
"10820","Cervidae","Cervus"
"10821","Cervidae","Cervus"
"10822","Cervidae","Cervus"
"10823","Cervidae","Cervus"
"10824","Cervidae","Cervus"
"10825","Cervidae","Cervus"
"10826","Cervidae","Cervus"
"10827","Cervidae","Cervus"
"10828","Cervidae","Cervus"
"10829","Cervidae","Cervus"
"10830","Cervidae","Cervus"
"10831","Cervidae","Cervus"
"10832","Cervidae","Cervus"
"10833","Cervidae","Cervus"
"10834","Cervidae","Cervus"
"10835","Cervidae","Cervus"
"10836","Cervidae","Cervus"
"10837","Cervidae","Cervus"
"10838","Cervidae","Cervus"
"10839","Cervidae","Cervus"
"10840","Cervidae","Cervus"
"10841","Cervidae","Cervus"
"10842","Cervidae","Cervus"
"10843","Cervidae","Cervus"
"10844","Cervidae","Cervus"
"10845","Cervidae","Cervus"
"10846","Cervidae","Cervus"
"10847","Cervidae","Cervus"
"10848","Cervidae","Cervus"
"10849","Cervidae","Cervus"
"10850","Cervidae","Cervus"
"10851","Cervidae","Cervus"
"10852","Cervidae","Cervus"
